playlist_id,track_ids
18694,3890 18773 17004 15964 10786 8880 8784 6697 5750 5688
18712,14405 12369 12081 11966 11926 11239 9914 8535 7370 6832
18715,3745 3644 2984 2437 2037 1975 1764 1719 1196 725
18729,15352 14516 13707 12752 10961 8463 7443 6798 3307 1567
18736,5679 5572 5412 5147 4633 4191 4135 4058 2081 718
18738,7863 6689 6663 6195 6041 5766 4653 991 454 12862
18757,10404 6971 6768 4899 16685 16461 16209 15411 14645 11207
18759,18608 18476 18200 17345 17201 12784 10822 10140 9770 9574
18760,1493 1367 1213 1198 470 281 19579 18374 18340 17833
18764,
18775,9648 6374 5828 18409 16140 11330 11319 8178 6561 2342
18803,16316 16006 12733 11794 10614 9019 6243 5428 4666 3360
18805,3175 2768 1812 20223 19339 17689 17074 15472 12709 12123
18815,13180 12507 10404 10089 6768 4899 3564 16544 16105 2045
18822,12646 12599 12126 10112 6949 6174 5929 5336 4000 3835
18830,15068 14758 14531 14344 13425 13405 13016 10270 9685 9015
18835,5494 4130 2411 1977 1766 713 466 17602 16360 14992
18843,19683 15628 12168 6846 4216 19566 17517 17400 15246 9489
18845,12063 7520 7327 3127 1045 10538 16950 16812 14596 18257
18862,18082 14832 1333 20288 2184 14910 14312 12913 10774 9332
18872,11101 9578 9118 8412 8383 7404 7397 6799 5047 4376
18887,65 18554 10503 309 20329 16444 15270 13157 9217 8793
18925,3137 19390 11878 11372 10839 10500 9568 6339 5620 800
18930,19146 18806 18608 18476 18200 17345 17201 12784 11286 10822
18943,2766 17192 14760 15345 14015 13330 12038 10152 1769 111
18947,19340 18635 18275 16324 12907 9937 9354 7544 15726 15616
18973,10966 10929 20297 15585 15310 13297 11764 9864 5480 14373
18974,5765 5487 5165 4663 4267 2641 743 64 19566 17517
18976,14227 10315 3632 1795 303 20339 18343 12635 9569 9337
18995,14473 14125 13664 13633 12181 9248 8384 7140 7002 5216
19016,13142 13053 12790 10745 10295 10111 9926 9448 8847 7952
19018,9822 8436 5554 2155 1829 16400 15290 14822 13812 12601
19022,16873 16190 15064 14659 14282 14046 13210 10217 10196 8733
19027,6246 5978 5707 5669 5658 4569 4460 3875 3827 3576
19034,16800 16436 13556 12718 11750 11622 11363 8107 7895 7527
19040,8659 6826 5152 3688 315 133 14780 6094 4574 18784
19055,2985 1929 9550 2018 102 16931 14301 13400 8134 7545
19058,8549 7939 7910 7475 6860 6562 5831 4469 4302 3802
19069,648 20305 19160 9942 6057 3542 11765 11637 9254 4258
19076,8134 7545 5154 4202 3379 3121 2957 1422 356 19164
19078,829 762 10668 2042 18758 17635 15988 15116 13875 10149
19082,6709 6653 6544 5744 5440 5091 3388 3293 2666 2519
19106,8648 5101 4339 10337 8069 6976 2219 490 20609 20238
19112,14222 13079 12033 11710 11423 9198 7510 6181 6012 3594
19115,8533 7689 7408 4982 4706 4180 3974 3655 3565 2649
19129,4436 4364 4266 3925 3745 3644 2984 2930 2037 1975
19135,19921 19647 18367 16725 16587 16117 13071 12794 11446 4195
19144,7575 7217 4622 3122 1676 1564
19148,16475 14437 14306 12119 9488 9211 7506 6880 6841 5089
19149,1472 1386 1253 20153 18293 12931 10738 8017 7908 7870
19153,9422 9353 8643 8627 6876 6600 6191 5859 4359 3698
19159,9171 8560 8379 6887 6781 5920 5805 5676 5432 4429
19168,6246 5978 5707 5669 5658 4569 4460 4444 3875 3827
19173,17477 17131 16782 16647 16181 14488 14114 11862 11300 9431
19178,18125 17354 15596 14354 13438 13040 12776 8894 8074 6811
19179,604 19700 19533 17563 16227 15282 13406 13128 12711 8619
19181,1391 817 13798 20352 18841 17760 17085 15750 15626 13628
19198,9371 8905 8828 8785 8611 8477 7403 7399 7371 6584
19217,10034 9333 9200 7925 6677 5799 5030 4162 3934 3790
19224,1394 1111 899 18691 15287 15132 12505 11589 10495 9716
19237,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
19244,19588 14784 14559 13238 13098 10657 10257 9062 8823 8406
19256,4956 4845 461 19598 14553 3168 2467 18088 14885 13691
19260,886 459 33 3826 13464 12815 9622 9580 9268 9189
19277,17540 17319 13580 9236 6530 4608 18169 16975 16274 15947
19282,6801 6753 6723 6306 6232 6228 5951 5942 4741 4396
19285,18679 10873 7719 7176 5482 5297 19579 18374 18340 17833
19286,9171 8560 8379 6887 6781 5920 5805 5676 5432 4429
19305,17784 16705 14002 13448 13250 12502 11761 10506 8421 7915
19308,9353 8643 8627 6876 6600 6191 5859 4359 3698 3660
19328,8570 8418 7916 7766 7577 7400 5833 5413 4657 4412
19334,11483 10885 10176 8625 8209 7868 6962 6708 6539 6261
19339,18920 18401 17995 16475 14437 14306 12119 9488 9211 7506
19345,2468 1659 19991 19651 17923 17815 15335 13465 11753 10715
19355,5509 5489 5300 5108 5092 4417 4046 2997 2698 1678
19362,3815 3665 884 727
19366,19902 19023 17974 17631 15158 14295 13416 13205 12673 12489
19372,14024 13824 13622 13597 12940 11971 11928 9715 9163 8358
19380,6466 4865 3622 2897 2853 2547 2371 1687 1502 20353
19399,3279 2375 18691 15287 15132 12505 11589 10495 9716 9409
19401,6191 5859 4359 3698 3660 3001 2812 2002 1677 1605
19404,12414 8488 8125 7111 7065 6712 6617 6522 5725 4824
19405,19040 18612 16896 15235 11916 10410 9157 8841 7236 6896
19415,17428 15692 15058 14846 10245 18948 18244 13672 6313 903
19417,18617 18194 16115 13740 13498 12806 10965 10332 9970 9453
19430,12544 11642 10475 10074 882 607 19596 18139 17364 13934
19434,3982 15948 11272 312 8940 7474 4707 3535 18854 11282
19445,8044 7365 6687 6335 4837 3604 2945 2232 1018 153
19451,18100 13735 7990 6092 5230 4309 2608 828 705 115
19458,5831 4469 3802 3630 3401 2894 2869 1645 1487 1048
19460,8540 7652 6426 5193 4850 4346 3876 1588 20436 19506
19471,11374 8799 7249 6139 1033 1004 15718 8542 8172 7714
19491,2046 1382 1201 778 675 625 10 14885 13691 12425
19497,7092 6475 6354 6059 5903 5453 4946 4632 3252 2845
19501,8182 8090 7608 7575 7062 5528 4622 3653 3526 3122
19504,3364 193 20511 18048 15578 14880 14176 13070 12073 11405
19521,3856 3766 2873 2777 1394 1111 899 17585 15897 15722
19532,2772 2662 2021 2020 1741 19434 19032 18132 16470 15363
19535,7092 6475 6354 6059 5903 5453 4946 4632 3252 2845
19559,2043 1472 1386 1253 16205 6154 4369 1910 19340 18635
19563,14870 14786 4361 1835 3176 19737 19668 16516 10347 10145
19588,14686 14439 11420 7743 5556 4062 3019 2447 2400 2286
19597,13824 13597 12940 11971 11928 9715 9163 8142 7814 7325
19598,19573 18548 18101 17599 15209 13612 13357 12782 12274 9309
19604,12177 10481 10159 9886 8640 8577 8147 7637 4089 3669
19605,15633 14784 14559 13238 13098 10257 9062 8823 8406 8139
19622,3333 3288 2979 1930 783 233 216 42 20342 18712
19627,17633 13713
19647,5500 4581 3787 2274 1377 586 14686 14439 11420 7743
19668,1041 18019
19669,14024 13824 13622 13597 12940 11971 11928 9715 9163 8358
19678,65 19970 14760 18773 17004 15964 10786 8880 8784 8045
19705,12674 12206 12164 11602 11582 8902 8875 8517 5918 1655
19716,4731 4436 4364 4266 4161 3925 3745 3644 2984 2930
19726,9372 7144 20255 20008 3062 16285 5809 2294 1227 19614
19728,8931 20513 14730 14229 20131 17372 16493 16313 11485 11006
19743,963 411 18667 16405 2111 679 14910 14312 12913 10774
19758,15434 15170 13265 11578 10837 10419 9463 7462 4422 4189
19764,17944 17784 15544 14002 13448 13250 12502 11761 10506 8421
19766,2930 2437 2037 1975 1764 1719 1196 725 723 689
19788,12742 10736 10518 10292 9386 3195 2926 1828 1669 918
19790,885 18490 18448 17608 17586 16762 11670 8942 8892 7611
19804,1219 1139 10915 3867 1884 15718 8542 7714 7497 5958
19811,7148 6810 6155 2948 1136 17840 16030 14527 12923 11490
19831,881 679 4851
19843,6599 5995 5576 5017 3562 674 615 19507 18815 15430
19857,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
19861,18019 16697 5778 7216 5759 15820 3535 18854 11282 7000
19868,10200 9603 9258 19737 19668 16516 10347 10145 8855 5492
19877,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
19880,17768 16911 16646 15492 11393 10507 10173 8949 8145 6288
19887,2214 1345 19007 18925 17945 10166 7937 4667 4536 2065
19894,19256 18541 18446 14482 14077 12822 12638 11629 10689 8313
19903,5842 5637 4055 3350 2931 2758 2326 2028 1891 1470
19913,10034 9333 9200 7925 6677 5799 5030 4162 3934 3606
19923,2473 236 17530 16453 16217 13836 3760 2022 1624 951
19954,17406 16557 15644 13318 12564 11594 10515 10209 9605 8361
19982,8125 7065 6712 6617 4824 4323 4247 2811 2084 104
19989,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
20009,10641 9966 8449 7003 5701 5351 4918 4913 4453 4245
20073,1426 646 539 435 18665 15909 15228 6401 5858 2752
20077,17768 16911 16646 15731 15492 11393 10507 10173 8949 8145
20084,4354 2991 812 19046 17208 16417 11141 10619 5715 4225
20092,7465 7394 6948 6908 6524 5387 3741 3378 3281 3099
20112,14135 13363 12830 11848 11045 10932 10105 9465 9023 4149
20119,16585 15771 15476 14178 12783 11744 8152 5905 5878 4993
20140,5092 4603 4417 4046 2698 1678 1442 561 198 20327
20144,15355 8796 4996 12609 9720 16223 15581 15438 10352 9641
20188,11407 10901 10366 10003 7605 7574 7555 7098 6273 6176
20196,17166 15056 10736 10518 10292 9386 2926 1669 918 128
20199,10217 10196 8733 7907 7810 7523 7356 6534 6230 5872
20201,531 17888 16231 13283 11481 10126 9912 9498 9412 8544
20232,10742 10356 9566 8684 8303 7321 6735 6397 5947 5679
20276,11101 11070 9578 9118 8412 8383 7404 7397 6799 5047
20278,8749 7722 7592 6759 5645 5536 3880 2719 1264 18082
20288,10013 9790 9659 9096 8798 8745 8018 7466 6464 5479
20318,10993 6650 1844 17980 12483 13697 12995 11188 9733 8866
20328,4259 4057 2888 20583 20471 19617 18851 16923 16309 15326
20331,4731 4436 4266 4161 3925 3745 3644 2984 2930 2437
20343,1377 586 18773 17004 15964 8880 8784 8045 5750 5688
20347,12425 12262 11699 11373 9082 8035 6411 20334 16612 12467
20360,14222 13079 12033 11710 11423 9198 7510 6012 3594 2893
20382,19588 15633 14784 14559 13238 13098 10257 9062 8406 8139
20397,4802 4725 4116 2918 2217 1441 1236 18225 17803 12453
20401,16223 15581 10352 9641 8328 7583 7136 2254 1486 414
20414,14696 14320 13902 11417 9050 8761 7771 7129 5498 5354
20415,2586 909 597 19507 18815 15430 10825 9425 8487 5680
20421,10205 8515 6234 5823 2085 1983 19339 17074 15472 12709
20424,10466 9753 9700 8861 8724 6884 6459 4234 3817 3453
20445,7296 6664 6104 6028 5200 20620 20319 18135 17182 13050
20459,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
20468,1903 1194 1011 345 245 18773 17004 15964 10786 8784
20481,10013 9790 9659 9096 8798 8745 7466 6937 6464 5479
20491,8634 8135 7227 2850 2001 19060 17993 17825 16482 5494
20495,5237 5086 4590 4223 2479 1864 874 548 7012 3973
20496,7465 7394 6948 6908 6524 5387 3741 3378 3281 3099
20513,13128 12711 8619 8502 7504 4456 4371 2618 910 123
20516,18690 16991 12567 11929 10818 9948 9785 9141 8295 7687
20533,18257 8431 4451 1812 19507 9425 5680 4513 3212 507
20556,2584 13206 7164 5652 17428 15692 15058 14846 10245 20215
20570,13142 13053 12790 10745 10295 10111 9926 9448 7952 6818
20579,18690 16991 12567 11929 10818 9948 9785 9141 8295 7687
20601,17768 16911 16646 15731 15492 11393 10507 10173 8949 8145
20602,13029 12150 11664 9002 8967 8651 8586 6399 4852 4813
20607,8570 8418 7916 7766 7577 7400 5833 5413 4657 4412
20609,4731 4436 4364 4266 4161 3925 3745 2984 2930 2437
20610,19962 18381 17961 16760 16089 14591 10387 9730 9105 8058
20611,3698 3660 2812 2272 2002 1677 1605 1591 1391 817
20616,7224 7195 6819 6709 6653 6544 5744 5440 5091 3388
20618,11101 9578 9118 8412 8383 7404 7397 6799 5047 4376
20621,8491 5178 4483 19892 18484 10737 406 18784 12870 4411
20629,11481 10126 9912 9579 9498 9412 8544 8539 8499 6203
20647,2404 4594 3684 18678 18578 17476 17125 16744 11951 9395
20648,3925 3745 3644 2984 2930 2437 2037 1975 1764 1719
20655,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
20667,7224 7195 6819 6709 6653 6544 5744 5440 5091 3388
20678,17279 16740 16297 16293 15913 15550 12971 12362 11945 11127
20695,18352 18316 17247 16477 16128 14604 9557 9392 9083 9007
20704,8065 4985 19977 18821 13982 1873
20706,3861 14199 11238 10393 1667 19720 13554 11332 7346 14766
20712,10427 10150 9724 9152 8380 7744 5739 5273 4839 4496
20728,10570 9138 8712 4665 4388 3940 1942 1078 18281 15038
20738,19685 19345 17575 17042 12917 12063 7520 7327 3127 1045
20751,8841 7236 6896 6066 4549 4230 4114 2906 2212 2170
20759,12018 10752 654 17329 15308 20330 10888 8786 6651 2559
20762,20406 18672 17556 16994 16423 13029 12150 11664 10644 9002
20779,1444 10534 20620 20319 18135 17182 13050 8343 6964 2211
20786,3925 3745 3644 2984 2930 2437 2037 1975 1764 1719
20802,8045 6697 5750 5688 2043 1386 1253 16668 16642 16219
20803,8328 7583 7136 2254 1486 414 20623 20468 18206 16919
20817,17154 16486 15434 15170 13265 11578 10837 10419 9463 7462
20820,2481 51 20522 16088 16038 11840 11795 10976 7762 7340
20822,11101 9578 9118 8412 8383 7404 7397 6799 5047 4376
20835,4496 3651 2120 1531 1102 19596 18139 17364 13934 13539
20837,18279 17388 17287 14384 13729 10228 10167 10002 7029 3963
20849,18690 17144 12567 11929 10818 9948 9141 8295 7687 7599
20851,7195 6819 6709 6653 6544 5744 5440 5091 3388 3293
20860,6418 6295 6255 5106 4589 3714 3614 2772 2662 2108
20866,10855 10487 10346 8637 7213 6655 5793 5212 5006 4523
20884,16326 16184 15673 14643 14099 14059 11991 11778 10574 8559
20889,5901 4740 4578 4475 19454 18890 13948 10053 8188 7543
20890,3418 2418 2402 2088 1852 1550 1478 16223 15581 10352
20900,1588 14012 12753 10915 4467 3867 1884 18041 14775 11983
20903,17330 15451 13869 13776 13535 12087 11791 10999 9701 6356
20906,13830 9193 9074 4351 3167 1576 14977 5361 14760 6264
20907,6589 5664 3580 3169 3067 2867 2312 1182 2 16312
20908,1669 918 128 20288 2184 19579 18374 18340 17833 17779
20915,13342 12436 11685 11520 10855 10487 10346 8637 7213 6655
20917,5967 3049 2658 2638 2444 2031 26 18141 17858 19340
20930,17405 16741 14826 14175 11115 11001 10848 9690 9342 6103
20936,10977 10921 10656 10567 10466 9753 9700 8861 8724 6884
20938,1412 19485 18110 17799 17458 16551 14061 12419 11331 11003
20939,5621 5206 4153 3856 3766 2873 2777 1394 899 17694
20941,18490 17608 16762 11670 8942 8892 7611 6825 5500 4581
20947,9422 9353 8643 8627 6876 6600 6191 5859 4359 3698
20950,18007 17851 16141 15691 14763 12122 11240 10388 8944 8506
20952,6810 6155 1136 19390 11878 11372 10839 10500 9568 6339
20990,4346 3876 2153 1588 20091 19839 19571 18540 15488 14873
20995,12177 10481 10159 9886 8640 8577 8147 7637 7081 4089
21010,14604 9557 9392 9083 9007 7469 7430 6899 6569 6498
21021,7606 7074 7061 6718 6052 5370 4924 4499 3825 3612
21028,14978 12623 9003 8462 6868 5201 14686 14439 11420 7743
21030,6435 4281 3077 1933 17709 17358 16490 14858 14434 13810
21057,18279 17388 17287 15543 14384 13729 10926 10228 10167 10002
21062,7520 7327 3127 1045 15419 4209 2799 3832 9515 18954
21068,7744 5739 5273 4839 4496 3651 2120 1531 1102 456
21070,9333 9200 7925 6677 5799 5030 4162 3934 3790 3606
21076,11472 11264 10024 8776 6050 4646 14910 14312 12913 10774
21082,13632 8278 7645 5925 2005 19507 10825 9425 5680 4513
21093,7380 5044 4384 3348 3095 2864 2126 1704 1404 1374
21104,207 13697 12995 11188 9733 8866 5791 4820 2243 1523
21119,11258 10299 9706 5293 4804 1896 14686 14439 11420 7743
21130,6354 6059 5903 5453 4946 3252 2845 2109 2046 1382
21146,10034 9333 9200 7925 6677 5799 5030 4162 3934 3790
21153,6908 5387 3741 3378 3281 3099 3089 3023 2899 1482
21159,18401 17995 16475 14437 14306 12119 9488 9211 7506 6880
21182,11101 11070 9578 9118 8412 8383 7404 7397 6799 5047
21189,9690 9342 6103 5621 5206 4153 3856 3766 2873 2777
21199,15731 15492 11393 10507 10173 8949 8145 6794 6288 5105
21218,538 20119 19462 14022 13670 11053 10842 10067 129 19277
21230,5872 1959 1951 20617 18986 14813 19928 16496 15758 15385
21241,18125 17354 15596 14354 13438 13244 13040 12776 10552 8894
21281,7076 7039 6466 4865 3622 2853 2547 2371 1687 1502
21282,16391 10203 4532 3119 2988
21284,17982 11157 18096 16931 14301 13400 8134 7545 5154 4202
21295,9933 9678 8701 8416 8173 7467 7296 6695 6664 6104
21319,14930 14379 13879 6623 3197 1316 60 5257 18377 13872
21325,9269 8381 7941 7807 7350 7264 7153 6773 6716 6648
21332,16309 15326 14182 14151 13782 9010 7119 5515 5513 4579
21342,9996 9012 8971 8301 6821 6272 5584 5133 4939 4672
21344,6246 5707 5669 5658 3875 3827 3576 3333 3288 2979
21350,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
21359,2947 19146 18806 18608 18200 17345 17201 12784 11286 10822
21360,6246 5978 5707 5669 5658 4569 4460 4444 3875 3827
21366,17321 14690 10237 6603 6564 2591 18169 15947 15448 12938
21373,20588 16680 15375 12018 10752 654 20623 20468 18206 16919
21382,3433 1095 815 638 19975 19396 19156 17138 16460 15969
21387,4571 1574 16127 15584 14978 8462 6868 5201 20586 13632
21388,17658 17049 14954 14383 9087 8806 7797 7357 6358 3230
21392,9606 5648 4689 3869 2711 20390 19451 13223 10583 9289
21433,20050 5131 86 19579 18374 18340 17833 17779 16322 15184
21436,10034 9333 9200 7925 6677 5799 5030 4162 3934 3790
21445,11293 11227 8747 826 19992 18798 18333 18319 16965 14843
21453,10977 10921 10656 10567 10466 9753 9700 8861 8724 6884
21456,7224 7195 6819 6709 6653 6544 5744 5440 5091 3388
21467,2979 2367 1930 783 233 216 42 19665 19528 14663
21475,12102 11617 20147 19622 17626 16755 13374 5423 4757 4010
21477,20092 19042 18323 17971 15848 14731 11755 10273 9683 9575
21487,5364 4783 3627 3368 2573 18370 14583 11164 8472 11780
21491,2046 1746 1382 1201 778 675 625 10 19578 17743
21507,13238 13098 10657 10257 9062 8406 8139 7718 6456 4150
21513,16116 15081 14886 14113 13965 11531 11071 10449 9149 9123
21514,14024 13824 13622 13597 12940 11971 11928 9715 9163 8358
21530,5028 4871 4859 4287 4151 4016 3434 3078 2712 2452
21549,14426 8648 5101 18758 17635 15988 15116 13875 10149 9246
21552,19256 18541 14482 14077 12822 12638 11629 10689 8313 7503
21593,7908 4128 2792 1322 714 73 14686 14439 11420 7743
21596,2043 1472 1386 1253 18990 18940 16087 9047 5110 20478
21601,12633 12587 11134 9804 6533 6020 5851 4716 3421 2221
21609,3565 2886 2649 2575 2166 2060 1458 1370 914 666
21628,15451 13869 13776 13535 12087 11791 10999 9701 6356 5294
21638,10415 10078 9116 8735 8664 6864 6705 3271 2374 1758
21641,6244 16973 10527 6923 6211 18076 9720
21656,10034 9333 9200 7925 6677 5799 5030 4162 3934 3790
21659,13752 10911 10456 4928 4421 3329 2248 930 20303 20053
21670,13651 12004 10649 4108 3469 6877 4601 5236 4904 6429
21692,12718 11750 11622 8107 7895 7527 5870 5765 5487 5165
21712,4731 4436 4364 4266 4161 3925 3745 3644 2984 2930
21732,19732 19703 12041 11049 7282 5541 5384 4951 4430 3633
21738,18374 18340 17833 17779 16322 15184 13802 9743 8036 5827
21740,7708 6906 6110 5632 5418 3692 3558 2252 2016 1962
21746,886 459 33 18225 17803 12453 9038 7160 4940 3628
21751,9551 7524 1926 15385 12664 10867 7853 6512 4867
21770,19001 17268 16208 15949 15193 15134 14904 14378 13593 9988
21791,17857 15146 9320 20299 18002 17392 15085 14804 8485 2580
21806,11101 11070 9578 9118 8412 8383 7404 7397 5047 4376
21835,14437 14306 12119 9488 9211 7506 6880 5089 4834 3788
21857,9422 9353 8643 8627 6876 6600 6191 5859 4359 3698
21863,14607 17815 15335 11753 9778 9339 7379 6036 3889 3254
21923,5949 5752 1793 213 19975 19396 19156 17138 16460 15969
21928,13548 12707 11609 10169 7886 7267 6015 5997 5571 5270
21935,9269 8381 7941 7807 7350 7264 7153 6773 6716 6648
21938,9996 9012 8971 8301 6821 6272 5584 5133 4939 4607
21950,17477 17131 16782 16647 16181 14488 14114 11862 11300 9431
21959,11618 11292 10620 6749 3649 3025 525 18088 14885 13691
21964,19475 18344 18112 17647 17348 17111 17103 13960 12111 11595
21976,12347 8189 7672 7048 7017 6627 4750 4464 4322 4133
21986,12477 11719 11270 6573 4119 3334 1699 1313 9182 19785
21987,12177 10159 8577 8147 7637 7081 3669 3256 2989 2922
22000,16668 16642 16219 14634 7631 16223 15581 9641 8328 7583
22002,4834 2667 1757 1197 387 13984 7405 19202 18295 16487
22026,15099 14595 13564 13428 12665 11885 11554 9880 6208 6192
22027,1857 1623 1493 1373 1367 1213 1198 470 281 20330
22034,15663 11846 11080 11039 9470 9329 6975 6053 5314 3904
22038,13000 11976 11627 10913 10427 10150 9724 9152 8380 7744
22047,7195 6653 6544 5744 5440 5091 3388 2666 1751 1230
22051,7465 7394 6948 6908 6524 5387 3741 3378 3281 3099
22067,17971 15937 15848 15288 14731 11755 10273 9683 9575 8543
22075,4982 4706 4180 3974 3685 3655 3565 2886 2649 2575
22080,14037 11573 10572 9859 9508 7904 7700 7499 7076 7039
22085,1895 1175 1093 1036 80 18646 12213 7429 17342 16399
22094,4982 4706 4180 3974 3685 3655 3565 2886 2649 2575
22115,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
22131,11483 10885 10176 8625 8209 7868 6962 6708 6539 6261
22133,20278 19349 16326 16184 15673 14643 14099 14059 11991 11778
22134,3884 3617 3551 16721 11636 20200 19133 16853 6209 5939
22152,17892 8752 6966 6415 4930 4660 2328 891 19925 17633
22167,9171 8560 8379 6887 6781 5920 5676 5432 4429 3967
22176,16468 12976 12029 11898 11553 11110 10892 10865 10406 9469
22192,11395 10271 10161 9762 9623 8809 8792 7773 7663 6953
22199,9598 8599 3189 3102 1497 1384 1138 225 19250 18001
22205,17241 15356 15262 14611 12868 10819 10652 10206 8672 8243
22215,17944 17784 16705 15544 14002 13448 13250 12502 11761 10506
22233,9847 9775 9097 8082 7874 7199 5011 643 20354 18697
22239,7394 6948 6908 6524 5387 3741 3378 3281 3099 3089
22259,6589 6054 5664 3580 3169 3067 2867 1182 2 19132
22267,426 20303 20053 18988 5082 2514 1797 2375 19673 17077
22268,9948 9785 9141 8295 7687 7188 6995 6030 5769 5742
22269,18531 17906 15435 15013 14308 12049 9064 8223 8124 7494
22273,9118 8383 7404 6799 5047 4376 2078 1243 702 125
22294,4880 15679 13111 10472 8415 393 18990 18940 18404 16087
22304,12711 8619 8502 7504 5474 4456 4371 2618 2236 1300
22320,7961 5648 4689 3869 2711 2551 20247 19419 16267 15875
22323,885 18490 18448 17608 17586 16762 11670 8942 8892 7611
22325,17768 16911 16646 15731 15492 11393 10507 10173 8949 6794
22331,1333 16223 15581 10352 9641 8328 7583 7136 2254 19476
22337,370 17321 14690 10237 6603 6564 2591 19060 17993 17825
22345,1042 20558 16944 12246 8667 6078 5455 5324 4675 3893
22348,18367 16998 16725 16587 16117 16024 13071 12875 12794 11446
22352,9493 9490 9323 8803 8391 8117 5509 5489 5300 5108
22362,15648 13705 12410 5853 2919 1420 984 13697 12995 11188
22376,18401 17995 16475 14437 14306 12119 9488 9211 7506 6880
22379,19138 18874 18628 18161 16831 16585 15771 15476 14178 12783
22382,6792 6659 3585 2692 423 369 19579 18374 18340 17833
22391,1975 1764 1719 1196 725 723 689 648 20334 16612
22393,7156 7116 5965 5953 5941 4559 4297 3520 3496 3475
22406,11940 9933 9678 8701 8416 8173 7467 7296 6664 6104
22416,19340 18635 18275 16324 12907 9937 9354 277 16205 15029
22433,4266 4161 3925 3745 3644 2984 2930 2437 2037 1975
22434,19256 18541 18446 14482 14077 12822 12638 11629 10689 8313
22438,11101 9578 9118 8412 8383 7404 7397 6799 5047 4376
22449,12414 8488 8125 7111 7065 6712 6617 6522 5725 4824
22450,12414 8488 8125 7111 7065 6712 6617 6522 4824 4323
22457,6054 5664 3580 3169 3067 2867 2312 1182 2 19250
22462,6396 3726 1738 20558 16944 12246 8667 6078 5324 4675
22476,6788 5639 5510 3022 2993 1913 28 19566 17517 17400
22477,470 281 16668 16642 16219 14634 13568 7631 19250 18001
22499,3278 2536 1869 1026 616 12 18088 14885 13691 12425
22502,11401 11175 11011 10363 9703 8427 7928 5644 5553 4124
22520,19921 19647 18367 16998 16725 16587 16117 16024 12875 12794
22526,8421 7915 6525 5128 4510 1756 1587 920 467 20436
22531,16896 15301 15235 12851 11916 10410 9157 8841 7236 6896
22546,14037 11573 10572 9859 9508 7904 7700 7499 7076 7039
22566,16855 16349 5051 3008 17589 15469 15437 12671 10943 10426
22586,16296 15914 14502 14358 9077 6376 217 13697 12995 11188
22595,3 19146 18806 18608 18476 18200 17345 17201 12784 11286
22599,11614 11360 7943 7435 6761 6311 5785 4551 4501 3491
22614,7515 7421 6589 5664 3580 3169 3067 2867 2312 1182
22619,625 573 10 20481 20048 19718 15374 14346 13801 11660
22621,14457 14362 14131 13873 13826 11318 10415 8664 6864 3271
22628,9371 8905 8828 8785 8611 8477 7403 7399 7371 6584
22632,10034 9333 9200 7925 6677 5799 5030 4162 3934 3790
22658,8855 5492 3696 2244 16473 11972 10246 7395 7240 1602
22659,7931 5919 4616 438 20065 18100 14535 7990 5230 2608
22697,6615 6099 5649 4492 2494 2273 734 20330 10888 8786
22712,5588 5543 5063 4414 3426 3081 2833 2592 2549 2313
22725,19060 17993 17825 16482 5494 4926 4130 2411 1766 713
22736,2888 16690 10723 7741 7647 6574 6039 19578 17743 13781
22737,12544 11642 10475 10074 882 607 14910 14312 12913 10774
22744,6788 5639 5510 3022 2993 2423 2144 28 20321 20070
22768,13000 11976 11627 10913 10427 10150 9724 9152 8380 7744
22803,10013 9790 9659 9096 8798 8745 8018 7466 6937 6464
22808,16433 15873 13624 13402 13212 12991 12668 11648 8872 8849
22816,17804 15660 13117 13073 10438 10110 8108 5794 4067 1331
22828,20598 16476 13684 1392 4711
22832,1071 109 18768 17545 8934 6526 4006 160 20448 17856
22834,12742 10736 10518 10292 9386 3195 2926 1828 1669 918
22835,2399 14469 9801 20223 17689 17074 15472 12709 12123 11812
22863,17944 17784 16705 15544 14002 13448 13250 12502 11761 10506
22872,13214 12755 11601 9774 8492 8299 4972 3110 2539 1908
22893,18165 17864 16557 13318 10515 10209 9605 8361 6504 4495
22898,5028 4871 4859 4287 4151 4016 3434 3078 2712 2452
22907,3333 3288 2979 2367 783 233 216 42 19354 18474
22909,8294 8106 7120 6849 6673 6301 6149 5882 5274 5149
22915,16433 15873 13624 13402 13212 12991 12668 11648 8872 8849
22920,12414 8488 8125 7111 7065 6617 5725 4824 4323 4247
22922,19475 18344 18112 17647 17348 17111 17103 13960 12111 11595
22931,5318 4599 4360 3936 3900 3796 2955 2492 1939 1711
22967,11993 5232 4060 2497 10682 20030 18587 16409 12582 9070
22970,10173 8949 8145 6794 6288 5105 4949 4121 1787 1057
23003,19469 15808 12163 8609 6809 2688 14119 4938
23006,2005 18944 11930 11882 7086 15679 13111 10472 18635 18275
23014,14037 11573 10572 9859 9508 7904 7700 7499 7076 7039
23030,8047 5648 4689 3869 2711 15185 13798 18225 17803 12453
